Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Værnes;SN69100;10.1996;6,8;1,1
Værnes;SN69100;11.1996;-2;-2,5
Værnes;SN69100;12.1996;-3;-1,3
Værnes;SN69100;01.1997;0,5;3,9
Værnes;SN69100;02.1997;0,1;2,6
Værnes;SN69100;03.1997;1;0,9
Værnes;SN69100;04.1997;2;-1,6
Værnes;SN69100;05.1997;7,5;-1,6
Værnes;SN69100;06.1997;13,6;1,1
Værnes;SN69100;07.1997;17,3;3,6
Værnes;SN69100;08.1997;17,1;3,8
Værnes;SN69100;09.1997;11;1,5
Værnes;SN69100;10.1997;4,3;-1,4
Værnes;SN69100;11.1997;0,6;0,1
Værnes;SN69100;12.1997;-0,9;0,8
Værnes;SN69100;01.1998;-0,1;3,3
Værnes;SN69100;02.1998;1,2;3,7
Værnes;SN69100;03.1998;0,4;0,3
Værnes;SN69100;04.1998;4;0,4
Værnes;SN69100;05.1998;7,9;-1,2
Værnes;SN69100;06.1998;12,4;-0,1
Værnes;SN69100;07.1998;14,2;0,5
Værnes;SN69100;08.1998;12,7;-0,6
Værnes;SN69100;09.1998;11,9;2,4
Værnes;SN69100;10.1998;5;-0,7
Værnes;SN69100;11.1998;-1;-1,5
Værnes;SN69100;12.1998;-0,8;0,9
Værnes;SN69100;01.1999;-2,1;1,3
Værnes;SN69100;02.1999;-0,7;1,8
Værnes;SN69100;03.1999;1,4;1,3
Værnes;SN69100;04.1999;5,5;1,9
Værnes;SN69100;05.1999;8,5;-0,6
Værnes;SN69100;06.1999;13,4;0,9
Værnes;SN69100;07.1999;13,9;0,2
Værnes;SN69100;08.1999;12,9;-0,4
Værnes;SN69100;09.1999;14,3;4,8
Værnes;SN69100;10.1999;6;0,3
Værnes;SN69100;11.1999;5,7;5,2
Værnes;SN69100;12.1999;-3,9;-2,2
Værnes;SN69100;01.2000;2;5,4
Værnes;SN69100;02.2000;1,4;3,9
Værnes;SN69100;03.2000;0,9;0,8
Værnes;SN69100;04.2000;6,7;3,1
Værnes;SN69100;05.2000;11,4;2,3
Værnes;SN69100;06.2000;10,4;-2,1
Værnes;SN69100;07.2000;12,9;-0,8
Værnes;SN69100;08.2000;12,3;-1
Værnes;SN69100;09.2000;11,6;2,1
Værnes;SN69100;10.2000;9,7;4
Værnes;SN69100;11.2000;4,5;4
Værnes;SN69100;12.2000;-1,9;-0,2
Værnes;SN69100;01.2001;-0,4;3
Værnes;SN69100;02.2001;-4,8;-2,3
Værnes;SN69100;03.2001;-2,5;-2,6
Værnes;SN69100;04.2001;4,1;0,5
Værnes;SN69100;05.2001;8,2;-0,9
Værnes;SN69100;06.2001;11,6;-0,9
Værnes;SN69100;07.2001;14,2;0,5
Værnes;SN69100;08.2001;13,5;0,2
Værnes;SN69100;09.2001;10,6;1,1
Værnes;SN69100;10.2001;7;1,3
Værnes;SN69100;11.2001;2,6;2,1
Værnes;SN69100;12.2001;-2,5;-0,8
Værnes;SN69100;01.2002;-1,6;1,8
Værnes;SN69100;02.2002;1;3,5
Værnes;SN69100;03.2002;0,5;0,4
Værnes;SN69100;04.2002;7,2;3,6
Værnes;SN69100;05.2002;12,5;3,4
Værnes;SN69100;06.2002;15,6;3,1
Værnes;SN69100;07.2002;15,8;2,1
Værnes;SN69100;08.2002;18,2;4,9
Værnes;SN69100;09.2002;10,6;1,1
Værnes;SN69100;10.2002;2,7;-3
Værnes;SN69100;11.2002;-2;-2,5
Værnes;SN69100;12.2002;-3,4;-1,7
Værnes;SN69100;01.2003;-3,4;0
Værnes;SN69100;02.2003;-1,1;1,4
Værnes;SN69100;03.2003;3,3;3,2
Værnes;SN69100;04.2003;5;1,4
Værnes;SN69100;05.2003;9,2;0,1
Værnes;SN69100;06.2003;13,1;0,6
Værnes;SN69100;07.2003;17,6;3,9
Værnes;SN69100;08.2003;14,2;0,9
Værnes;SN69100;09.2003;10,7;1,2
Værnes;SN69100;10.2003;3,8;-1,9
Værnes;SN69100;11.2003;2,5;2
Værnes;SN69100;12.2003;0,5;2,2
Værnes;SN69100;01.2004;-3,3;0,1
Værnes;SN69100;02.2004;-0,3;2,2
Værnes;SN69100;03.2004;2,6;2,5
Værnes;SN69100;04.2004;7,9;4,3
Værnes;SN69100;05.2004;9,3;0,2
Værnes;SN69100;06.2004;11,3;-1,2
Værnes;SN69100;07.2004;14,3;0,6
Værnes;SN69100;08.2004;15,9;2,6
Værnes;SN69100;09.2004;11;1,5
Værnes;SN69100;10.2004;6,4;0,7
Værnes;SN69100;11.2004;0,7;0,2
Værnes;SN69100;12.2004;0,8;2,5
Værnes;SN69100;01.2005;1,9;5,3
Værnes;SN69100;02.2005;-1,5;1,1
Værnes;SN69100;03.2005;-0,7;-0,8
Værnes;SN69100;04.2005;5,8;2,2
Værnes;SN69100;05.2005;7,7;-1,4
Værnes;SN69100;06.2005;11,7;-0,8
Værnes;SN69100;07.2005;16,2;2,5
Værnes;SN69100;08.2005;13,4;0,1
Værnes;SN69100;09.2005;11,3;1,8
Værnes;SN69100;10.2005;7,7;2
Værnes;SN69100;11.2005;4,2;3,7
Værnes;SN69100;12.2005;-1,3;0,4
Værnes;SN69100;01.2006;-0,3;3,1
Værnes;SN69100;02.2006;-1,1;1,4
Værnes;SN69100;03.2006;-4,6;-4,7
Værnes;SN69100;04.2006;4,9;1,3
Værnes;SN69100;05.2006;9,8;0,7
Værnes;SN69100;06.2006;12,8;0,3
Værnes;SN69100;07.2006;16;2,3
Værnes;SN69100;08.2006;17,3;4
Værnes;SN69100;09.2006;13;3,5
Værnes;SN69100;10.2006;7;1,3
Værnes;SN69100;11.2006;4,2;3,7
Værnes;SN69100;12.2006;4,5;6,2
Værnes;SN69100;01.2007;-0,7;2,5
Værnes;SN69100;02.2007;-4,4;-2
Værnes;SN69100;03.2007;3,3;2,8
Værnes;SN69100;04.2007;5;1,1
Værnes;SN69100;05.2007;8,8;-0,6
Værnes;SN69100;06.2007;14,2;1,5
Værnes;SN69100;07.2007;16,4;2,5
Værnes;SN69100;08.2007;14;0,6
Værnes;SN69100;09.2007;9,2;-0,6
Værnes;SN69100;10.2007;6;-0,1
Værnes;SN69100;11.2007;1,1;0,2
Værnes;SN69100;12.2007;0;1,5
Værnes;SN69100;01.2008;1;4,2
Værnes;SN69100;02.2008;1,4;3,8
Værnes;SN69100;03.2008;0,8;0,3
Værnes;SN69100;04.2008;5,9;2
Værnes;SN69100;05.2008;9,3;-0,1
Værnes;SN69100;06.2008;13,4;0,7
Værnes;SN69100;07.2008;16,2;2,3
Værnes;SN69100;08.2008;13,9;0,5
Værnes;SN69100;09.2008;10,5;0,7
Værnes;SN69100;10.2008;6,7;0,6
Værnes;SN69100;11.2008;1,7;0,8
Værnes;SN69100;12.2008;-1,2;0,3
Værnes;SN69100;01.2009;-0,9;2,3
Værnes;SN69100;02.2009;-3,6;-1,2
Værnes;SN69100;03.2009;1,9;1,4
Værnes;SN69100;04.2009;6,9;3
Værnes;SN69100;05.2009;10,3;0,9
Værnes;SN69100;06.2009;12,4;-0,3
Værnes;SN69100;07.2009;15,6;1,7
Værnes;SN69100;08.2009;15,5;2,1
Værnes;SN69100;09.2009;10,9;1,1
Værnes;SN69100;10.2009;3,8;-2,3
Værnes;SN69100;11.2009;3,2;2,3
Værnes;SN69100;12.2009;-2,9;-1,4
Værnes;SN69100;01.2010;-8,6;-5,4
Værnes;SN69100;02.2010;-6,4;-4
Værnes;SN69100;03.2010;-0,5;-1
Værnes;SN69100;04.2010;4,8;0,9
Værnes;SN69100;05.2010;7,6;-1,8
Værnes;SN69100;06.2010;10,8;-1,9
Værnes;SN69100;07.2010;15,8;1,9
Værnes;SN69100;08.2010;14,8;1,4
Værnes;SN69100;09.2010;9,9;0,1
Værnes;SN69100;10.2010;6,5;0,4
Værnes;SN69100;11.2010;-5;-5,9
Værnes;SN69100;12.2010;-8,7;-7,2
Værnes;SN69100;01.2011;-0,5;2,7
Værnes;SN69100;02.2011;-2,3;0,1
Værnes;SN69100;03.2011;1,2;0,7
Værnes;SN69100;04.2011;6,7;2,8
Værnes;SN69100;05.2011;10,4;1
Værnes;SN69100;06.2011;13,8;1,1
Værnes;SN69100;07.2011;15,2;1,3
Værnes;SN69100;08.2011;14,9;1,5
Værnes;SN69100;09.2011;12,2;2,4
Værnes;SN69100;10.2011;7,6;1,5
Værnes;SN69100;11.2011;4,8;3,9
Værnes;SN69100;12.2011;0,4;1,9
Værnes;SN69100;01.2012;-1,9;1,3
Værnes;SN69100;02.2012;-0,4;2
Værnes;SN69100;03.2012;3,8;3,3
Værnes;SN69100;04.2012;3,2;-0,7
Værnes;SN69100;05.2012;8,3;-1,1
Værnes;SN69100;06.2012;11,8;-0,9
Værnes;SN69100;07.2012;14,1;0,2
Værnes;SN69100;08.2012;13,9;0,5
Værnes;SN69100;09.2012;9,4;-0,4
Værnes;SN69100;10.2012;4,4;-1,7
Værnes;SN69100;11.2012;3,4;2,5
Værnes;SN69100;12.2012;-5,1;-3,6
Værnes;SN69100;01.2013;-3,9;-0,7
Værnes;SN69100;02.2013;-2,9;-0,5
Værnes;SN69100;03.2013;-2,9;-3,4
Værnes;SN69100;04.2013;4;0,1
Værnes;SN69100;05.2013;12,5;3,1
Værnes;SN69100;06.2013;13,3;0,6
Værnes;SN69100;07.2013;14,7;0,8
Værnes;SN69100;08.2013;14,4;1
Værnes;SN69100;09.2013;11,3;1,5
Værnes;SN69100;10.2013;6,4;0,3
Værnes;SN69100;11.2013;2,6;1,7
Værnes;SN69100;12.2013;2,9;4,4
Værnes;SN69100;01.2014;-1,6;1,6
Værnes;SN69100;02.2014;4,2;6,6
Værnes;SN69100;03.2014;3,6;3,1
Værnes;SN69100;04.2014;6,1;2,2
Værnes;SN69100;05.2014;10;0,6
Værnes;SN69100;06.2014;12,8;0,1
Værnes;SN69100;07.2014;19,5;5,6
Værnes;SN69100;08.2014;15,6;2,2
Værnes;SN69100;09.2014;11,7;1,9
Værnes;SN69100;10.2014;8,1;2
Værnes;SN69100;11.2014;3,6;2,7
Værnes;SN69100;12.2014;-0,1;1,4
Værnes;SN69100;01.2015;0,4;3,6
Værnes;SN69100;02.2015;1,9;4,3
Værnes;SN69100;03.2015;3,9;3,4
Værnes;SN69100;04.2015;4,9;1
Værnes;SN69100;05.2015;8,4;-1
Værnes;SN69100;06.2015;10,3;-2,4
Værnes;SN69100;07.2015;13,4;-0,5
Værnes;SN69100;08.2015;17,1;3,7
Værnes;SN69100;09.2015;12,2;2,4
Værnes;SN69100;10.2015;7,3;1,2
Værnes;SN69100;11.2015;3,7;2,8
Værnes;SN69100;12.2015;2,8;4,3
Værnes;SN69100;01.2016;-4;-0,8
Værnes;SN69100;02.2016;-0,2;2,2
Værnes;SN69100;03.2016;2,6;2,1
Værnes;SN69100;04.2016;4,4;0,5
Værnes;SN69100;05.2016;10,3;0,9
Værnes;SN69100;06.2016;12,7;0
Værnes;SN69100;07.2016;15,4;1,5
Værnes;SN69100;08.2016;13,8;0,4
Værnes;SN69100;09.2016;12,8;3
Værnes;SN69100;10.2016;5;-1,1
Værnes;SN69100;11.2016;0,5;-0,4
Værnes;SN69100;12.2016;1,9;3,4
Værnes;SN69100;01.2017;1,1;4,3
Værnes;SN69100;02.2017;-0,5;1,9
Værnes;SN69100;03.2017;1,5;1
Værnes;SN69100;04.2017;3,8;-0,1
Værnes;SN69100;05.2017;9;-0,4
Værnes;SN69100;06.2017;13,2;0,5
Værnes;SN69100;07.2017;14,4;0,5
Værnes;SN69100;08.2017;13,6;0,2
Værnes;SN69100;09.2017;13;3,2
Værnes;SN69100;10.2017;7,3;1,2
Værnes;SN69100;11.2017;0,5;-0,4
Værnes;SN69100;12.2017;-1,1;0,4
Værnes;SN69100;01.2018;-1,2;2
Værnes;SN69100;02.2018;-3,8;-1,4
Værnes;SN69100;03.2018;-2,9;-3,4
Værnes;SN69100;04.2018;5,6;1,7
Værnes;SN69100;05.2018;13,2;3,8
Værnes;SN69100;06.2018;11,9;-0,8
Værnes;SN69100;07.2018;17,8;3,9
Værnes;SN69100;08.2018;14;0,6
Værnes;SN69100;09.2018;11,6;1,8
Værnes;SN69100;10.2018;6,4;0,3
Værnes;SN69100;11.2018;3,4;2,5
Værnes;SN69100;12.2018;-0,3;1,2
Værnes;SN69100;01.2019;-2,1;1,1
Værnes;SN69100;02.2019;0,8;3,2
Værnes;SN69100;03.2019;0,4;-0,1
Værnes;SN69100;04.2019;7,4;3,5
Værnes;SN69100;05.2019;8,4;-1
Værnes;SN69100;06.2019;14;1,3
Værnes;SN69100;07.2019;15,6;1,7
Værnes;SN69100;08.2019;15,5;2,1
Værnes;SN69100;09.2019;10,4;0,6
Værnes;SN69100;10.2019;4,3;-1,8
Værnes;SN69100;11.2019;-0,9;-1,8
Værnes;SN69100;01.2020;3,4;6,6
Værnes;SN69100;02.2020;1,3;3,7
Værnes;SN69100;03.2020;2,3;1,8
Værnes;SN69100;04.2020;4,7;0,8
Værnes;SN69100;05.2020;7,3;-2,1
Værnes;SN69100;06.2020;17,8;5,1
Værnes;SN69100;07.2020;13,5;-0,4
Værnes;SN69100;08.2020;14,4;1
Værnes;SN69100;09.2020;11,2;1,4
Værnes;SN69100;10.2020;7,4;1,3
Værnes;SN69100;11.2020;5,4;4,5
Værnes;SN69100;12.2020;3,2;4,7
Værnes;SN69100;01.2021;-5,7;-2,5
Værnes;SN69100;02.2021;-4,8;-2,4
Værnes;SN69100;03.2021;2,7;2,2
Værnes;SN69100;04.2021;3,5;-0,4
Værnes;SN69100;05.2021;9,7;0,3
Værnes;SN69100;06.2021;14,7;2
Værnes;SN69100;07.2021;17,6;3,7
Værnes;SN69100;08.2021;14,5;0,5
Åfjord Ii;SN71780;08.2017;13,2;0
Åfjord Ii;SN71780;09.2017;12,5;2,5
Åfjord Ii;SN71780;10.2017;7,1;1,5
Åfjord Ii;SN71780;11.2017;0,8;-0,2
Åfjord Ii;SN71780;12.2017;-0,9;-0,9
Åfjord Ii;SN71780;01.2018;-1,3;1,1
Åfjord Ii;SN71780;02.2018;-3;-1,3
Åfjord Ii;SN71780;03.2018;-3,2;-3,7
Åfjord Ii;SN71780;04.2018;4,5;1,1
Åfjord Ii;SN71780;05.2018;11,9;3,3
Åfjord Ii;SN71780;06.2018;10,5;-1,5
Åfjord Ii;SN71780;07.2018;16,6;3
Åfjord Ii;SN71780;08.2018;13;-0,2
Åfjord Ii;SN71780;09.2018;10,9;0,9
Åfjord Ii;SN71780;10.2018;6;0,4
Åfjord Ii;SN71780;11.2018;4;3
Åfjord Ii;SN71780;12.2018;0;0
Åfjord Ii;SN71780;01.2019;-1,3;1,1
Åfjord Ii;SN71780;02.2019;1;2,7
Åfjord Ii;SN71780;03.2019;0,2;-0,3
Åfjord Ii;SN71780;04.2019;6,9;3,5
Åfjord Ii;SN71780;05.2019;7,7;-0,9
Åfjord Ii;SN71780;06.2019;13,2;1,2
Åfjord Ii;SN71780;07.2019;15;1,4
Åfjord Ii;SN71780;08.2019;14,4;1,2
Åfjord Ii;SN71780;09.2019;9,9;-0,1
Åfjord Ii;SN71780;10.2019;4;-1,6
Åfjord Ii;SN71780;11.2019;-1,4;-2,4
Åfjord Ii;SN71780;12.2019;1,8;1,8
Åfjord Ii;SN71780;01.2020;3,5;5,9
Åfjord Ii;SN71780;02.2020;1,4;3,1
Åfjord Ii;SN71780;03.2020;1,7;1,2
Åfjord Ii;SN71780;04.2020;4,1;0,7
Åfjord Ii;SN71780;05.2020;6,6;-2
Åfjord Ii;SN71780;06.2020;16,7;4,7
Åfjord Ii;SN71780;07.2020;12,8;-0,8
Åfjord Ii;SN71780;08.2020;13,6;0,4
Åfjord Ii;SN71780;09.2020;10,6;0,6
Åfjord Ii;SN71780;10.2020;6,6;1
Åfjord Ii;SN71780;11.2020;5,5;4,5
Åfjord Ii;SN71780;12.2020;2,9;2,9
Åfjord Ii;SN71780;01.2021;-4,9;-2,5
Åfjord Ii;SN71780;02.2021;-3,8;-2,1
Åfjord Ii;SN71780;03.2021;2,7;2,2
Åfjord Ii;SN71780;04.2021;3;-0,4
Åfjord Ii;SN71780;05.2021;8,8;0,2
Åfjord Ii;SN71780;06.2021;13,2;1,2
Åfjord Ii;SN71780;07.2021;16,3;2,7
Åfjord Ii;SN71780;08.2021;14,1;0,4
Ørland Iii;SN71550;01.1936;-0,9;-0,2
Ørland Iii;SN71550;02.1936;-1,8;-1,5
Ørland Iii;SN71550;03.1936;1,8;0,4
Ørland Iii;SN71550;04.1936;2,8;-1,3
Ørland Iii;SN71550;05.1936;9,3;0,6
Ørland Iii;SN71550;06.1936;12,7;1,3
Ørland Iii;SN71550;07.1936;14,7;2
Ørland Iii;SN71550;08.1936;13;0,1
Ørland Iii;SN71550;09.1936;10,2;0,3
Ørland Iii;SN71550;10.1936;5,5;-1,4
Ørland Iii;SN71550;11.1936;3,8;1,2
Ørland Iii;SN71550;12.1936;3,2;2,7
Ørland Iii;SN71550;01.1937;0,5;1,2
Ørland Iii;SN71550;02.1937;-2,6;-2,3
Ørland Iii;SN71550;03.1937;-0,5;-1,9
Ørland Iii;SN71550;04.1937;7;2,9
Ørland Iii;SN71550;05.1937;9,6;0,9
Ørland Iii;SN71550;06.1937;11,4;0
Ørland Iii;SN71550;07.1937;15,1;2,4
Ørland Iii;SN71550;08.1937;15,1;2,2
Ørland Iii;SN71550;09.1937;10,6;0,7
Ørland Iii;SN71550;10.1937;8,7;1,8
Ørland Iii;SN71550;11.1937;2,5;-0,1
Ørland Iii;SN71550;12.1937;-1,3;-1,8
Ørland Iii;SN71550;01.1938;1,2;1,9
Ørland Iii;SN71550;02.1938;2,5;2,8
Ørland Iii;SN71550;03.1938;3,7;2,3
Ørland Iii;SN71550;04.1938;3,1;-1
Ørland Iii;SN71550;05.1938;6,7;-2
Ørland Iii;SN71550;06.1938;10,3;-1,1
Ørland Iii;SN71550;07.1938;14,6;1,9
Ørland Iii;SN71550;08.1938;14,1;1,2
Ørland Iii;SN71550;09.1938;10,6;0,7
Ørland Iii;SN71550;10.1938;8,4;1,5
Ørland Iii;SN71550;11.1938;5,3;2,7
Ørland Iii;SN71550;12.1938;2,1;1,6
Ørland Iii;SN71550;01.1939;-0,2;0,5
Ørland Iii;SN71550;02.1939;3,5;3,8
Ørland Iii;SN71550;03.1939;1,5;0,1
Ørland Iii;SN71550;04.1939;3,3;-0,8
Ørland Iii;SN71550;05.1939;7,5;-1,2
Ørland Iii;SN71550;06.1939;10,4;-1
Ørland Iii;SN71550;07.1939;14,4;1,7
Ørland Iii;SN71550;08.1939;15,3;2,4
Ørland Iii;SN71550;09.1939;11;1,1
Ørland Iii;SN71550;10.1939;5,7;-1,2
Ørland Iii;SN71550;11.1939;3,9;1,3
Ørland Iii;SN71550;12.1939;-0,2;-0,7
Ørland Iii;SN71550;01.1940;-2,9;-2,2
Ørland Iii;SN71550;02.1940;-5,4;-5,1
Ørland Iii;SN71550;03.1940;-1,2;-2,6
Ørland Iii;SN71550;04.1940;2,9;-1,2
Ørland Iii;SN71550;05.1940;10,4;1,7
Ørland Iii;SN71550;06.1940;11,6;0,2
Ørland Iii;SN71550;07.1940;12,7;0
Ørland Iii;SN71550;08.1940;10,7;-2,2
Ørland Iii;SN71550;09.1940;8,7;-1,2
Ørland Iii;SN71550;10.1940;6,6;-0,3
Ørland Iii;SN71550;11.1940;2,8;0,2
Ørland Iii;SN71550;12.1940;0,1;-0,4
Ørland Iii;SN71550;01.1941;-3,5;-2,8
Ørland Iii;SN71550;02.1941;-2,8;-2,5
Ørland Iii;SN71550;03.1941;-0,2;-1,6
Ørland Iii;SN71550;04.1941;2,7;-1,4
Ørland Iii;SN71550;05.1941;6,6;-2,1
Ørland Iii;SN71550;06.1941;9,6;-1,8
Ørland Iii;SN71550;07.1941;16;3,3
Ørland Iii;SN71550;08.1941;12,9;0
Ørland Iii;SN71550;09.1941;9,8;-0,1
Ørland Iii;SN71550;10.1941;5;-1,9
Ørland Iii;SN71550;11.1941;2,5;-0,1
Ørland Iii;SN71550;12.1941;-0,2;-0,7
Ørland Iii;SN71550;01.1942;-5,9;-5,2
Ørland Iii;SN71550;02.1942;-2,8;-2,5
Ørland Iii;SN71550;03.1942;-2,3;-3,7
Ørland Iii;SN71550;04.1942;3,9;-0,2
Ørland Iii;SN71550;05.1942;6,9;-1,8
Ørland Iii;SN71550;06.1942;9,3;-2,1
Ørland Iii;SN71550;07.1942;11,5;-1,2
Ørland Iii;SN71550;08.1942;12,9;0
Ørland Iii;SN71550;09.1942;9,6;-0,3
Ørland Iii;SN71550;10.1942;6,4;-0,5
Ørland Iii;SN71550;11.1942;3,6;1
Ørland Iii;SN71550;12.1942;1,1;0,6
Ørland Iii;SN71550;01.1943;-1,4;-0,7
Ørland Iii;SN71550;02.1943;2,1;2,4
Ørland Iii;SN71550;03.1943;3,7;2,3
Ørland Iii;SN71550;04.1943;3,7;-0,4
Ørland Iii;SN71550;05.1943;8,2;-0,5
Ørland Iii;SN71550;06.1943;11,9;0,5
Ørland Iii;SN71550;07.1943;13,4;0,7
Ørland Iii;SN71550;08.1943;11,6;-1,3
Ørland Iii;SN71550;09.1943;10,3;0,4
Ørland Iii;SN71550;10.1943;8,1;1,2
Ørland Iii;SN71550;11.1943;2,9;0,3
Ørland Iii;SN71550;12.1943;3,4;2,9
Ørland Iii;SN71550;01.1944;1,4;2,1
Ørland Iii;SN71550;02.1944;1,1;1,4
Ørland Iii;SN71550;03.1944;0,6;-0,8
Ørland Iii;SN71550;04.1944;2,8;-1,3
Ørland Iii;SN71550;05.1944;5,8;-2,9
Ørland Iii;SN71550;06.1944;10,9;-0,5
Ørland Iii;SN71550;07.1944;13,9;1,2
Ørland Iii;SN71550;08.1944;12,1;-0,8
Ørland Iii;SN71550;09.1944;9,8;-0,1
Ørland Iii;SN71550;10.1944;7,7;0,8
Ørland Iii;SN71550;11.1944;2,7;0,1
Ørland Iii;SN71550;12.1944;2,9;2,4
Ørland Iii;SN71550;01.1945;-3,1;-2,4
Ørland Iii;SN71550;02.1945;1,1;1,4
Ørland Iii;SN71550;03.1945;3,1;1,7
Ørland Iii;SN71550;04.1945;4,9;0,8
Ørland Iii;SN71550;05.1945;8;-0,7
Ørland Iii;SN71550;06.1945;11,2;-0,2
Ørland Iii;SN71550;07.1945;14,7;2
Ørland Iii;SN71550;08.1945;13,7;0,8
Ørland Iii;SN71550;09.1945;9,7;-0,2
Ørland Iii;SN71550;10.1945;6,1;-0,8
Ørland Iii;SN71550;11.1945;3,9;1,3
Ørland Iii;SN71550;12.1945;0,2;-0,3
Ørland Iii;SN71550;01.1946;0,8;1,5
Ørland Iii;SN71550;02.1946;-2;-1,7
Ørland Iii;SN71550;03.1946;1,1;-0,3
Ørland Iii;SN71550;04.1946;4,6;0,5
Ørland Iii;SN71550;05.1946;8,3;-0,4
Ørland Iii;SN71550;06.1946;11,4;0
Ørland Iii;SN71550;07.1946;14,7;2
Ørland Iii;SN71550;08.1946;14,4;1,5
Ørland Iii;SN71550;09.1946;11,6;1,7
Ørland Iii;SN71550;10.1946;7,1;0,2
Ørland Iii;SN71550;11.1946;3,7;1,1
Ørland Iii;SN71550;12.1946;2,8;2,3
Ørland Iii;SN71550;01.1947;0;0,7
Ørland Iii;SN71550;02.1947;-5,2;-4,9
Ørland Iii;SN71550;03.1947;-2,3;-3,7
Ørland Iii;SN71550;04.1947;3,3;-0,8
Ørland Iii;SN71550;05.1947;8,9;0,2
Ørland Iii;SN71550;06.1947;11,1;-0,3
Ørland Iii;SN71550;07.1947;15,1;2,4
Ørland Iii;SN71550;08.1947;13,8;0,9
Ørland Iii;SN71550;09.1947;11;1,1
Ørland Iii;SN71550;10.1947;6,3;-0,6
Ørland Iii;SN71550;11.1947;1,1;-1,5
Ørland Iii;SN71550;12.1947;0,3;-0,2
Ørland Iii;SN71550;01.1948;-2,8;-2,1
Ørland Iii;SN71550;02.1948;1,8;2,1
Ørland Iii;SN71550;03.1948;4,6;3,2
Ørland Iii;SN71550;04.1948;6,2;2,1
Ørland Iii;SN71550;05.1948;8,4;-0,3
Ørland Iii;SN71550;06.1948;9,9;-1,5
Ørland Iii;SN71550;07.1948;14;1,3
Ørland Iii;SN71550;08.1948;11,1;-1,8
Ørland Iii;SN71550;09.1948;9,8;-0,1
Ørland Iii;SN71550;10.1948;5,3;-1,6
Ørland Iii;SN71550;11.1948;3,6;1
Ørland Iii;SN71550;12.1948;4,2;3,7
Ørland Iii;SN71550;01.1949;1,7;2,4
Ørland Iii;SN71550;02.1949;2,4;2,7
Ørland Iii;SN71550;03.1949;0,5;-0,9
Ørland Iii;SN71550;04.1949;4,5;0,4
Ørland Iii;SN71550;05.1949;8,4;-0,3
Ørland Iii;SN71550;06.1949;10,3;-1,1
Ørland Iii;SN71550;07.1949;11,9;-0,8
Ørland Iii;SN71550;08.1949;11,7;-1,2
Ørland Iii;SN71550;09.1949;12,3;2,4
Ørland Iii;SN71550;10.1949;7,1;0,2
Ørland Iii;SN71550;11.1949;4,4;1,8
Ørland Iii;SN71550;12.1949;1,7;1,2
Ørland Iii;SN71550;01.1950;-0,7;0
Ørland Iii;SN71550;02.1950;0,4;0,7
Ørland Iii;SN71550;03.1950;2,3;0,9
Ørland Iii;SN71550;04.1950;5,1;1
Ørland Iii;SN71550;05.1950;7,7;-1
Ørland Iii;SN71550;06.1950;11;-0,4
Ørland Iii;SN71550;07.1950;14,5;1,8
Ørland Iii;SN71550;08.1950;16;3,1
Ørland Iii;SN71550;09.1950;11,1;1,2
Ørland Iii;SN71550;10.1950;7,6;0,7
Ørland Iii;SN71550;11.1950;3,2;0,6
Ørland Iii;SN71550;12.1950;0,1;-0,4
Ørland Iii;SN71550;01.1951;-2;-1,3
Ørland Iii;SN71550;02.1951;0,7;1
Ørland Iii;SN71550;03.1951;-0,7;-2,1
Ørland Iii;SN71550;04.1951;3,3;-0,8
Ørland Iii;SN71550;05.1951;5,7;-3
Ørland Iii;SN71550;06.1951;9,2;-2,2
Ørland Iii;SN71550;07.1951;11,4;-1,3
Ørland Iii;SN71550;08.1951;14,6;1,7
Ørland Iii;SN71550;09.1951;11,3;1,4
Ørland Iii;SN71550;10.1951;8,1;1,2
Ørland Iii;SN71550;11.1951;2,7;0,1
Ørland Iii;SN71550;12.1951;3;2,5
Ørland Iii;SN71550;01.1952;-1,3;-0,6
Ørland Iii;SN71550;02.1952;-0,3;0
Ørland Iii;SN71550;03.1952;0,3;-1,1
Ørland Iii;SN71550;04.1952;6,3;2,2
Ørland Iii;SN71550;05.1952;8;-0,7
Ørland Iii;SN71550;06.1952;10,3;-1,1
Ørland Iii;SN71550;07.1952;12,1;-0,6
Ørland Iii;SN71550;08.1952;11,7;-1,2
Ørland Iii;SN71550;09.1952;7,3;-2,6
Ørland Iii;SN71550;10.1952;4,9;-2
Ørland Iii;SN71550;11.1952;0,9;-1,7
Ørland Iii;SN71550;12.1952;-0,7;-1,2
Ørland Iii;SN71550;01.1953;0,3;1
Ørland Iii;SN71550;02.1953;-2,3;-2
Ørland Iii;SN71550;03.1953;4,2;2,8
Ørland Iii;SN71550;04.1953;4,4;0,3
Ørland Iii;SN71550;05.1953;7,6;-1,1
Ørland Iii;SN71550;06.1953;15;3,6
Ørland Iii;SN71550;07.1953;14,6;1,9
Ørland Iii;SN71550;08.1953;13,9;1
Ørland Iii;SN71550;09.1953;10,5;0,6
Ørland Iii;SN71550;10.1953;8,6;1,7
Ørland Iii;SN71550;11.1953;5,2;2,6
Ørland Iii;SN71550;12.1953;3,2;2,7
Ørland Iii;SN71550;01.1954;-1,1;-0,4
Ørland Iii;SN71550;02.1954;-2,4;-2,1
